MFI ID,MFI Name,MFI Full Name,Country,Region,Last known legal status,Last known profit status
100701,Kredo,Kredo,Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
171481,Kredobank OJSC,Kredobank OJSC,Azerbaijan,Eastern Europe and Central Asia,Bank,Profit
100016,Krishna Bhima Samruddhi Local Area Bank,Krishna Bhima Samruddhi Local Area Bank Ltd,India,South Asia,Rural Bank,Profit
100600,KRK Ltd,Kreditimi Rural i Kosoves LLC (formerly Rural Finance Project of Kosovo),Kosovo,Eastern Europe and Central Asia,NBFI,Profit
176818,Kroursa Ennatean,Kroursa Ennatean Plc Credit Operator Institution,Cambodia,East Asia and the Pacific,Unknown,Unknown
100041,KRUSHI,KRUSHI,India,South Asia,NGO,Non-profit
100101,KSCS,Kiwafu Savings & Credit Cooperative Society Ltd.,Uganda,Africa,Credit Union / Cooperative,Non-profit
100506,KSF,Kraban Support Foundation,Ghana,Africa,NGO,Non-profit
104469,KSFSBS,Kirovskiy Fund for SME Support,Russia,Eastern Europe and Central Asia,NGO,Non-profit
100425,KSK RPK,KSK RPK,Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
127211,KSP Bakti Huria,KSP Bakti Huria,Indonesia,East Asia and the Pacific,Unknown,Unknown
101925,KSPK Garant-Kredit,KSPK Garant-Kredit,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
127210,KSU MUK,KSU Mitra Usaha Kecil,Indonesia,East Asia and the Pacific,Unknown,Unknown
101814,Kuyasa,Kuyasa,South Africa,Africa,NGO,Non-profit
100843,KVK,CU 'Cash Department of Mutual Credit',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104292,KVK-Altay,Consumer Credit Cooperative 'KVK-Altay',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
100065,KVT,Kamukuzi Village Trust Ltd.,Uganda,Africa,NBFI,Profit
100829,KWFT MFB,Kenya Women Microfinance Bank Limited,Kenya,Africa,NBFI,Profit
101832,KYAPS,Kyamuhunga Peoples' Cooperative Savings & Credit Society,Uganda,Africa,Credit Union / Cooperative,Non-profit
102086,Kyzylorda-kredit,"Foundation MCO ""Kyzylorda-kredit""",Kazakhstan,Eastern Europe and Central Asia,Unknown,Profit
115180,L&T Finance,L&T Finance Ltd,India,South Asia,NBFI,Profit
102026,La Community Bank,La Community Bank,Ghana,Africa,Rural Bank,Profit
150438,La Financière,La Financière d'Epargne et de Crédit Yamoussoukro,Cote d'Ivoire (Ivory Coast),Africa,Credit Union / Cooperative,Non-profit
116217,La FRUCTUEUSE,COOPEC La FRUCTUEUSE,Togo,Africa,Credit Union / Cooperative,Non-profit
140646,Laishui FPC,Laishui Funding the Poor Cooperative,"China, People's Republic of",East Asia and the Pacific,NGO,Non-profit
100042,Lak Jaya,Lak Jaya Micro Finance Ltd.,Sri Lanka,South Asia,NBFI,Profit
101217,LAM,LAM Rural Microfinance PLC,Romania,Eastern Europe and Central Asia,NBFI,Profit
115222,Lander,Regra Lander SCM e EPP Ltda.,Brazil,Latin America and The Caribbean,NBFI,Profit
169377,Landorf Finance,Landorf Finance NBFI,Mongolia,Eastern Europe and Central Asia,NBFI,Profit
100541,LAPO-NGR,Lift Above Poverty Organisation,Nigeria,Africa,Bank,Profit
104282,LAPO-SLE,,Sierra Leone,Africa,Bank,Profit
126956,Lawra Area RB,Lawra Area Rural Bank Ltd,Ghana,Africa,Rural Bank,Profit
100252,Lazika Capital,JSC Lazika Capital,Georgia,Eastern Europe and Central Asia,NBFI,Non-profit
176788,LBP,LBP MICROFINANCE PLC,Cambodia,East Asia and the Pacific,Unknown,Unknown
150972,LCN,Le Crédit du Nord,Cote d'Ivoire (Ivory Coast),Africa,NBFI,Profit
100034,LEAD,League for Education and Development,India,South Asia,NGO,Non-profit
100290,Lead Foundation,Lead Foundation,Egypt,Middle East and North Africa,NGO,Non-profit
133882,Leadcity MFB,Leadcity Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
104258,LEAP,Local Enterprise Assistance Program,Liberia,Africa,NGO,Non-profit
167067,Leap Credit Micro Finance,Leap Credit Micro Finance Limited,Ghana,Africa,Credit Union / Cooperative,Unknown
178058,LED Microfinance,LED Microfinance Institution Plc,Cambodia,East Asia and the Pacific,NBFI,Unknown
133884,Legend MFB,Legend Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
169600,Leman CU,Leman Credit Union LLC,Azerbaijan,Eastern Europe and Central Asia,Credit Union / Cooperative,Unknown
100553,León 2000 IMF,"León 2000 IMF, S.A.",Nicaragua,Latin America and The Caribbean,NBFI,Profit
115353,Lesna,Lesna - Kosovo,Kosovo,Eastern Europe and Central Asia,NBFI,Profit
100048,Letlepu,Letlepu Financial Services,South Africa,Africa,NGO,Unknown
100853,Letshego KEN,Letshego Kenya Limited,Kenya,Africa,NBFI,Profit
101040,Letshego RWA,Letshego Rwanda Limited,Rwanda,Africa,NBFI,Profit
104303,Letta,Letta Micro Finance Institution Share Company,Ethiopia,Africa,NBFI,Profit
101442,LFH,Liberty Finance Home,Nigeria,Africa,NBFI,Profit
101408,Libertad Servicios Financieros,"Libertad Servicios Financieros, S.A. de C.V., SOFIPO",Mexico,Latin America and The Caribbean,NBFI,Profit
101047,Liberty Finance,Liberty Finance,Liberia,Africa,NBFI,Profit
115779,LICU,La Inmaculada Credit Union Limited,Belize,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100187,LIDER,LIDER,Bosnia and Herzegovina,Eastern Europe and Central Asia,NBFI,Non-profit
102452,Lider - RU,CCC 'Lider',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
167611,Lideta,Lideta Microfinance,Ethiopia,Africa,Unknown,Unknown
101454,Life Bank Foundation,"Life Bank Foundation, Inc.",Philippines,East Asia and the Pacific,NGO,Non-profit
104387,Life Vest,IMF Life-Vest,"Congo, Democratic Republic of the",Africa,NBFI,Profit
170679,Light,Light Microfinance Pvt. Ltd.,India,South Asia,NBFI,Profit
169606,Liski Fund,Liski Fund,Russia,Eastern Europe and Central Asia,NBFI,Profit
152795,Litto Finance,Litto Finance,Benin,Africa,NBFI,Profit
165435,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,Nepal,South Asia,Rural Bank,Unknown
100257,LMI,Lariba Microfin Invest,Nigeria,Africa,NBFI,Unknown
101939,Lok Biradari Trust,"Lok Biradari Trust, Indore",India,South Asia,NGO,Non-profit
100525,LOK Microcredit Foundation,LOK Microcredit Foundation,Bosnia and Herzegovina,Eastern Europe and Central Asia,NBFI,Non-profit
100321,LOLC,LOLC (Cambodia) Plc.,Cambodia,East Asia and the Pacific,NBFI,Profit
176683,LOLC MYANMAR,LOLC MYANMAR MICRO-FINANCE COMPANY LIMITED,Myanmar (Burma),East Asia and the Pacific,NBFI,Profit
101276,Lower Pra RB,Lower Pra Rural Bank,Ghana,Africa,Rural Bank,Profit
140614,LPAC,LPAC Project Office of Datong County,"China, People's Republic of",East Asia and the Pacific,NGO,Non-profit
101859,LPD Ambengan,"LPD Ambengan, Kab Buleleng, Bali",Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
101884,LPD Asahduren,"LPD Desa Adat Asahduren, Jembarana",Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
101887,LPD Bayung Gede,LPD Desa Adat Bayung Gede Bangli,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100839,LPD Bedha,LPD Bedha,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100837,LPD Buahan,LPD Buahan,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100851,LPD Celuk,LPD Celuk,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
101826,LPD Intaran,LPD Intaran Denpasar,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100888,LPD Ketewel,LPD Ketewel,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100884,LPD Kukuh,LPD Kukuh,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100879,LPD Kuta,LPD Kuta,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100809,LPD Panjer,LPD Panjer,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100780,LPD Pecatu,LPD Pecatu,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100863,LPD Pemogan,LPD Pemogan,Indonesia,East Asia and the Pacific,Rural Bank,Profit
101886,LPD Sibetan,"LPD Desa Adat Sibetan, Karangasem",Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
100825,LPD Ubung,LPD Ubung,Indonesia,East Asia and the Pacific,Rural Bank,Non-profit
104287,LSK,Laafi Sira Kwieogo,Burkina Faso,Africa,Credit Union / Cooperative,Non-profit
143079,LTD MFO Capital Credit,LTD MFO Capital Credit,Georgia,Eastern Europe and Central Asia,NBFI,Profit
104513,Lukoshko,Credit Union Lukoshko,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
102043,Luma,Luma Microfinance Trust Ltd,Sierra Leone,Africa,NBFI,Profit
170142,LY HOUR,LY HOUR Microfinance Institution Plc,Cambodia,East Asia and the Pacific,NBFI,Profit
170595,M&D Center,Microfinance & Development Center,Vietnam,East Asia and the Pacific,Other,Non-profit
102077,M7 DB District,Dien Bien District Women Development Fund,Vietnam,East Asia and the Pacific,NGO,Non-profit
102081,M7 DBP City,Fund for Women Development of Dien Bien Phu City,Vietnam,East Asia and the Pacific,NGO,Non-profit
102079,M7 Dong Trieu,Dong Trieu Women Development Fund,Vietnam,East Asia and the Pacific,NBFI,Non-profit
102076,M7 Mai Son,Mai Son Women Development Fund,Vietnam,East Asia and the Pacific,NGO,Non-profit
102080,M7 Ninh Phuoc,Ninh Phuong Women Development Fund,Vietnam,East Asia and the Pacific,NGO,Non-profit
145464,M7 STU,M7 - Standard Training Unit,Vietnam,East Asia and the Pacific,NGO,Unknown
102078,M7 Uong bi,Uong Bi Women Development Fund,Vietnam,East Asia and the Pacific,NGO,Non-profit
145465,M7MFI,,Vietnam,East Asia and the Pacific,NBFI,Unknown
104533,MA2E,Mutuelle des agents de l'Eau et de l'Electricité,Cote d'Ivoire (Ivory Coast),Africa,Credit Union / Cooperative,Non-profit
143092,Maanshan,Maanshan Rural Cooperative Bank,"China, People's Republic of",East Asia and the Pacific,Rural Bank,Unknown
102060,Maata-N-Tudu,Maata-N-Tudu Association,Ghana,Africa,NGO,Non-profit
102155,MADAD Credit,MADAD Credit LLC,Azerbaijan,Eastern Europe and Central Asia,NBFI,Profit
104254,Madfa SACCO,Madfa Cooperative Savings and Credit Society,Uganda,Africa,Credit Union / Cooperative,Non-profit
101842,MADRAC,Microfinance Agency for Development and Rehabilitation of Afghan Communities,Afghanistan,South Asia,NBFI,Non-profit
101205,Madura,Madura Micro Finance Ltd,India,South Asia,NBFI,Profit
176824,Maha Agriculture Microfinance,"Maha Agriculture Public Co.,Ltd",Myanmar (Burma),East Asia and the Pacific,NBFI,Profit
100009,Mahasemam,Mahasemam Trust,India,South Asia,NGO,Non-profit
101948,Mahashakti,Mahashakti Foundation,India,South Asia,NGO,Non-profit
102507,Mahila Prayash,Mahila Prayash Savings and Credit Cooperative Sociey Ltd.,Nepal,South Asia,Credit Union / Cooperative,Non-profit
102384,Mahuli,Mahuli Samudyik Bikas Kendra,Nepal,South Asia,NGO,Non-profit
141580,Makao Mashinani,Makao Mashinani Housing Microfinance Limited,Kenya,Africa,NBFI,Profit
101248,Makhzoumi,Makhzoumi Foundation,Lebanon,Middle East and North Africa,NGO,Non-profit
136009,Malis,Malis Finance Ltd,Cambodia,East Asia and the Pacific,Unknown,Unknown
101087,Mallig Plains RB,"Mallig Plains Rural Bank (Isabela), Inc.",Philippines,East Asia and the Pacific,Rural Bank,Profit
132907,MAMCGL,Muslim Aid Micro Credit Guarantee LTD,Sri Lanka,South Asia,Unknown,Unknown
100186,MAMIDECOT,Masaka Microfinance Development Cooperative Trust Ltd.,Uganda,Africa,Credit Union / Cooperative,Non-profit
100401,Manuela Ramos,Movimiento Manuela Ramos,Peru,Latin America and The Caribbean,NGO,Non-profit
169671,Manus SLS,Manus Savings & Loans Society Limited,Papua New Guinea,East Asia and the Pacific,Credit Union / Cooperative,Unknown
102257,Manushi,Manushi,Nepal,South Asia,NGO,Non-profit
102863,Maqsadi dasgiri,MLF Maqsadi dasgiri,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
101277,Marang,Marang Financial Services Ltd,South Africa,Africa,NGO,Non-profit
149245,Margdarshak,Margdarshak Financial Services Ltd,India,South Asia,NBFI,Profit
100516,Maritime,Maritime Microfinance,Benin,Africa,Credit Union / Cooperative,Non-profit
104298,Maritza Invest,Rural Credit Cooperative 'Maritsa Invest',Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
101499,Maxima,Maxima Microfinance Plc,Cambodia,East Asia and the Pacific,NBFI,Profit
100537,MAYA,Foundation for the Support of Women's Work - Maya Enterprise for Microfinance,Turkey,Eastern Europe and Central Asia,NGO,Non-profit
133906,MBA MFB,MBA Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
133907,Mbaitoli MFB,Mbaitoli Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
100343,MBC,MyBucks banking Coorporation,Mozambique,Africa,Bank,Profit
176689,MBC,"JSC Microfinance Organization ""Micro Business Capital""",Georgia,Eastern Europe and Central Asia,NBFI,Profit
132927,MBF,Mama Bahati Foundation,Tanzania,Africa,NGO,Unknown
101443,Mbinga CB,Mbinga Community Bank,Tanzania,Africa,Rural Bank,Profit
100462,MBK Ventura,PT Mitra Bisnis Keluarga Ventura (formerly Ganesha),Indonesia,East Asia and the Pacific,NBFI,Profit
134729,MBONWEH,MBONWEH WOMENS SAVINGS AND LOANS COOPERATIVE,Cameroon,Africa,NGO,Non-profit
100687,MBT,MicroBankers Trust,Zambia,Africa,NBFI,Profit
165373,MC Mangistau Region,Microcredit Center of Mangistau region,Kazakhstan,Eastern Europe and Central Asia,NBFI,Unknown
100594,MC²,Réseau MC²,Cameroon,Africa,Credit Union / Cooperative,Non-profit
128976,MCAPE,Mutuelle de Crédit et d'Assistance à la Petite Entreprise,Benin,Africa,Credit Union / Cooperative,Non-profit
165404,MCEG-ART/ZG,Mutuelle d’épargne de crédit et de garantie des artisans de Ziguinchor,Senegal,Africa,Credit Union / Cooperative,Unknown
102087,MCF Borshud,MCF Borshud,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
104336,MCF Chiluchor chashma,MCF Chiluchor chashma,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
104368,MCF Ehyoi kuhiston,Microloan Fund Ehyoi kuhiston,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
176680,MCF Faizi Surhob,MCF Faizi Surhob,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
104344,MCF Hamyori,Microloan Fund Hamyori (former Nov Credit),Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
104348,MCF Imdodi Hutal,Microloan Fund Imdodi Hutal,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
104502,MCF Imdodi Rushd,Microloan Fund Imdodi Rushd,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
170809,MCF MicroInvest,Microcredit Fund MicroInvest,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
104347,MCF Rushdi Sugd,MCF Rushdi Sugd (former Sugd Microfin),Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
176757,MCF Rushdi Vodii Zarafshon,MCF Rushdi Vodii Zarafsho,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
176735,MCF Sarparast,MCF Sarparast,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
100231,MCF ZAR,Micro Lending Foundation ZAR,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
101082,MCHL,Microfin Caribbean Holdings Limited,Trinidad and Tobago,Latin America and The Caribbean,NBFI,Profit
103792,MCL,Molyn Credit Limited,Kenya,Africa,NBFI,Profit
149254,MCM,Mahila Chetna Manch,India,South Asia,Credit Union / Cooperative,Non-profit
100185,MCN,Micro Crédit National,Haiti,Latin America and The Caribbean,NBFI,Profit
101631,MCO Furuz,Microloan Organization 'Furuz',Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
100412,MCO Imkoniyat Hovar,Microlending Organization Imkoniyat Hovar,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
101632,MCO Madina va Hamkoron,Microloan Organization Madina va Hamkoron,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
100328,MCO Mehnatobod,Microloan Organization Mehnatobod,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
104318,MCO 'Oral',MCO 'Oral',Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
101635,MCO Orlan,Microcredit Organization Orlan,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
100683,MCO OXUS - TJK,Micro-Lending Fund 'OXUS',Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
100331,MCO OZAT,Microcredit Organization OZAT (formerly WKPF),Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
115451,MCO Salym Credit,,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
115178,MCO Zamon,MCO Zamon,Uzbekistan,Eastern Europe and Central Asia,NBFI,Profit
102672,MCPC No pega nimba,MCPC No pega nimba,Guinea-Bissau,Africa,Credit Union / Cooperative,Non-profit
101257,MCPEC,Mouvement des Caisses Populaires d’Epargne et de Crédit,Niger,Africa,Credit Union / Cooperative,Non-profit
140609,MCPO Kai,Microcredit Program Office of Kai County Poverty Alleviation Office,"China, People's Republic of",East Asia and the Pacific,NGO,Non-profit
102856,MCS Crédito Solidário,Instituição de Crédito Solidário de Maringá – Maringá Crédito Solidário,Brazil,Latin America and The Caribbean,Unknown,Unknown
100434,MD,Micro Development LLC,Serbia,Eastern Europe and Central Asia,NGO,Non-profit
100706,MDB,Mutuelle pour le Développement à la Base,Benin,Africa,Credit Union / Cooperative,Non-profit
176722,MDO Alif Sarmoya,MDO Alif Sarmoya,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
177997,MDO Azimi Moliya,MDO Azimi Moliya,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
176758,MDO Barakat,MDO Barakat,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
176719,MDO Fazo C,"MDO ""Fazo C""",Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
100320,MDO FINCA,FINCA Tajikistan,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
170684,MDO Hamrov,MDO Hamrov,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
100192,MDO HUMO,CJSC MDO HUMO,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
100569,MDO Imon international,"CJSC MDO ""IMON International""",Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
104736,MDO Matin,MDO Matin,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
176681,MDO Molia va Sarmoa,MDO Molia va Sarmoa,Tajikistan,Eastern Europe and Central Asia,NBFI,Unknown
102678,MDO Nisor Fom,"Microdeposit Organization ""Nisor Fom""",Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
106057,MDO Raso,Microdeposit Organization Raso,Tajikistan,Eastern Europe and Central Asia,Unknown,Profit
178170,MDO SMT Sarmoya,SMT Sarmoya,Tajikistan,Eastern Europe and Central Asia,Unknown,Unknown
176737,MDO Tezinfoz,MDO Tezinfoz,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
176736,MDO Tijorat,MDO Tijorat,Tajikistan,Eastern Europe and Central Asia,NBFI,Unknown
176760,MDO Tijorat Cars,MDO Tijorat Cars,Tajikistan,Eastern Europe and Central Asia,NBFI,Unknown
176678,MDO Zudamal,MDO Zudamal,Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
100507,MEC ADEFAP,Mutuelle d'épargne et de crédit de l'Association pour le Développement des Femmes Avicultrices de Pi,Senegal,Africa,Credit Union / Cooperative,Non-profit
170120,MEC ADIASS,,Senegal,Africa,Credit Union / Cooperative,Unknown
101240,MEC AFER,Mutuelle d'Epargne et de Crédit de l'Association Femmes Entreprises Rurales du Nord,Senegal,Africa,Credit Union / Cooperative,Non-profit
145458,MEC APROVAG,Mutuelle d’épargne et de crédit de l’association des producteurs de la vallée du fleuve Gambie,Senegal,Africa,Credit Union / Cooperative,Unknown
170655,MEC ARLS,MUTUELLE D'EPARGNE ET DE CREDIT DE L'ASSOCIATION RURALE DE LUTTE CONTRE LE SIDA,Senegal,Africa,Credit Union / Cooperative,Unknown
122415,MEC BAMTAARE,Mutuelle d'Epargne et de Crédit Bamtaare,Senegal,Africa,Credit Union / Cooperative,Unknown
170101,MEC BAMTARE,Mutuelle d'Epargne et de Crédit Bamtare,Senegal,Africa,Credit Union / Cooperative,Unknown
165402,MEC BOKK XOL,Mutuelle d’épargne et crédit Bokk Xol Ndour,Senegal,Africa,Credit Union / Cooperative,Unknown
140657,MEC Delta,MEC Delta,Senegal,Africa,Credit Union / Cooperative,Non-profit
165398,MEC Donaye,Mutuelle d’épargne et crédit de Donaye,Senegal,Africa,Credit Union / Cooperative,Unknown
170656,MEC ESPOIR,,Senegal,Africa,Credit Union / Cooperative,Unknown
170103,MEC EVIFAM,Mutuelle d'Epargne et de Crédit pour l'Education à la Vie Familiale,Senegal,Africa,Credit Union / Cooperative,Unknown
170104,MEC FAC,Mutuelle d'Epargne et de Crédit pour le financement et les appuis communautaires à Rufisque,Senegal,Africa,Credit Union / Cooperative,Unknown
145017,MEC FADEC,MEC FADEC NDANDE,Senegal,Africa,Unknown,Unknown
140658,MEC FADEC NJAMBUR,MEC FADEC NJAMBUR,Senegal,Africa,Credit Union / Cooperative,Non-profit
165401,MEC FECOB,Mutuelle d’épargne et crédit des femmes de Bargny,Senegal,Africa,Credit Union / Cooperative,Unknown
170139,MEC FECYS,Mutuelle d'Epargne et de Crédit des Femmes de la Communauté rurale de Yenne et Sébikotane,Senegal,Africa,Credit Union / Cooperative,Unknown
175254,MEC FEDM,MUTUELLE D'EPARGNE ET DE CREDIT DES GROUPEMENTS DE PROMOTION FEMININES DU DEPARTEMENT DE MBOUR,Senegal,Africa,Credit Union / Cooperative,Profit
